RowId,DwgId,DwgHandleLow,DwgHandleHigh,DwgSubIndex,RowClassName,PnPID
12456,11901,44061,0,0,GateValve,12457
12458,11901,44069,0,0,GateValve,12459
12460,11901,44070,0,0,Primary,12461
12462,11901,44071,0,0,Primary,12463
12466,11901,44072,0,0,Primary,12467
12469,11901,44073,0,0,Primary,12470
12472,11901,44074,0,0,Tubing,12473
12475,11901,44083,0,0,GateValve,12476
12477,11901,44084,0,0,Primary,12478
12479,11901,44085,0,0,FlowArrow,12480
12482,11901,44087,0,0,Primary,12483
12484,11901,44088,0,0,FlowArrow,12485
12487,11901,44089,0,0,Primary,12488
12492,11901,44091,0,0,Primary,12493
12497,11901,44093,0,0,Primary,12498
12501,11901,44094,0,0,Primary,12502
12503,11901,44095,0,0,FlowArrow,12504
12506,11901,44096,0,0,Primary,12507
12508,11901,44097,0,0,FlowArrow,12509
12511,11901,44117,0,0,Primary,12512
12515,11901,44119,0,0,FlowArrow,12516
12518,11901,44124,0,0,FieldMountedDiscreteInstrument,12519
12520,11901,44125,0,0,Tubing,12521
12523,11901,44159,0,0,FlowConditioningDevice,12524
12525,11901,44160,0,0,Primary,12526
12530,11901,44162,0,0,Primary,12531
12532,11901,44163,0,0,FlowArrow,12533
12535,11901,44185,0,0,GateValve,12536
12537,11901,44186,0,0,CapillaryTube,12538
12540,11901,44191,0,0,Solenoid,12541
12542,11901,44192,0,0,Tubing,12543
12545,11901,44193,0,0,Tubing,12546
12550,11901,44262,0,0,Secondary,12551
12552,11901,44263,0,0,Secondary,12553
12554,11901,44264,0,0,Secondary,12555
12559,11901,44265,0,0,Secondary,12560
12561,11901,44266,0,0,Secondary,12562
12563,11901,44267,0,0,Secondary,12564
12568,11901,44268,0,0,Secondary,12569
12570,11901,44269,0,0,Secondary,12571
12572,11901,44270,0,0,Secondary,12573
12574,11901,44271,0,0,Secondary,12575
12580,11901,44300,0,0,Flange,12581
12582,11901,44308,0,0,Flange,12583
12584,11901,44318,0,0,GateValve,12585
12586,11901,44327,0,0,GateValve,12587
12589,11901,44417,0,0,Orifice,12590
12591,11901,44426,0,0,GateValve,12592
12593,11901,44447,0,0,ManualOperator,12594
12597,11901,44488,0,0,GateValve,12598
12599,11901,44497,0,0,GateValve,12601
12602,11901,44503,0,0,ManualOperator,12603
12604,11901,44509,0,0,ManualOperator,12605
12606,11901,44515,0,0,ManualOperator,12607
12608,11901,44521,0,0,ManualOperator,12609
12610,11901,44530,0,0,GateValve,12611
12612,11901,44536,0,0,ManualOperator,12613
12614,11901,44544,0,0,GateValve,12615
12616,11901,44553,0,0,GateValve,12617
12618,11901,44562,0,0,GateValve,12619
12620,11901,44568,0,0,ManualOperator,12621
12622,11901,44574,0,0,ManualOperator,12623
12624,11901,44580,0,0,ManualOperator,12625
12626,11901,44586,0,0,ManualOperator,12627
12628,11901,44593,0,0,GateValve,12629
12630,11901,44657,0,0,CheckValve,12631
12632,11901,44681,0,0,CheckValve,12633
12636,11901,44683,0,0,FlowArrow,12637
12638,11901,44684,0,0,FlowArrow,12639
12640,11901,44715,0,0,OffPageConnector,12641
12642,11901,44744,0,0,FlowArrow,12643
12644,11901,44754,0,0,FlowArrow,12645
12646,11901,44760,0,0,Solenoid,12647
12648,11901,44766,0,0,ElectromagneticSignal,12649
12651,11901,44785,0,0,FlowConditioningDevice,12652
