TableName,ColumnName,AttributeName,AttributeValue
AngleGlobeValve,Normally,PICKLISTNAME,SSPL$AngleGlobeValve_Normally
AngleGlobeValve,Normally,PICKLISTTYPE,SymbolSelect
AngleGlobeValve,Normally,TYPE,PnPPickListType
AngleGlobeValve,Normally,VALUE,NO
AngleValve,ClassName,ISREADONLY,true
AngleValve,ClassName,TYPE,PnPStringType
AngleValve,ClassName,VALUE,Angle Valve
AngleValve,Description,TYPE,PnPStringType
AngleValve,Description,VALUE,ANGLE VALVE
AngleValve,Size,PICKLISTTYPE,Regular
AngleValve,Size,TYPE,PnPPickListType
AngleValve,Spec,PICKLISTNAME,Pipe_Specs
AngleValve,Spec,PICKLISTTYPE,Regular
AngleValve,Spec,TYPE,PnPPickListType
AngleValve,Normally,DESCRIPTION,System property which can not be removed
AngleValve,Normally,ISREADONLY,false
AngleValve,Normally,ISREMOVABLE,false
AngleValve,Normally,PICKLISTNAME,SSPL$AngleValve_Normally
AngleValve,Normally,PICKLISTTYPE,SymbolSelect
AngleValve,Normally,TYPE,PnPPickListType
AngleValve,Normally,VALUE,NO
BallValve,ClassName,ISREADONLY,true
BallValve,ClassName,TYPE,PnPStringType
BallValve,ClassName,VALUE,Ball Valve
BallValve,Description,TYPE,PnPStringType
BallValve,Description,VALUE,BALL VALVE
BallValve,Size,PICKLISTTYPE,Regular
BallValve,Size,TYPE,PnPPickListType
BallValve,Spec,PICKLISTNAME,Pipe_Specs
BallValve,Spec,PICKLISTTYPE,Regular
BallValve,Spec,TYPE,PnPPickListType
BallValve,Normally,DESCRIPTION,System property which can not be removed
BallValve,Normally,ISREADONLY,false
BallValve,Normally,ISREMOVABLE,false
BallValve,Normally,PICKLISTNAME,SSPL$BallValve_Normally
BallValve,Normally,PICKLISTTYPE,SymbolSelect
BallValve,Normally,TYPE,PnPPickListType
BallValve,Normally,VALUE,NO
BreatherValve,ClassName,ISREADONLY,true
BreatherValve,ClassName,TYPE,PnPStringType
BreatherValve,ClassName,VALUE,Breather Valve
BreatherValve,Description,TYPE,PnPStringType
BreatherValve,Description,VALUE,BREATHER VALVE
BreatherValve,Normally,DESCRIPTION,System property which can not be removed
